BlockName,Category,CreatedOn,Crop,DistrictName,KCCCallID,KccAns,QueryText,QueryType,Season,Sector,StateName,day,month,year
PAYYANNUR,Plantation Crops,2024-05-19T14:21:19.147,Arecanut,KANNUR,1170960,"Suggested to contact 
District Agricultural Farm, Taliparamba, Phone no: +91460 2203154
State Seed Farm, Vengad, Phone no: +91490 2308047
State Seed Farm, Kankole, Phone no: +91498 5280050",Asked about availability of arecanut seedlings,Seeds and Planting Material,NA,HORTICULTURE,KERALA,19,5,2024
THALASSERY,Plantation Crops,2024-05-19T14:55:24.253,Coconut,KANNUR,1170967,"Observe boreholes in attacked palms and seal all except the top most one. Through the top most hole, Imidacloprid (1 ml/ litre of water) @ 1-2 litre per palm, using a funnel.
s a prophylactic measure, clean the crown and keep naphthalene balls 12.0 gram (approx. 4 nos.) in the innermost 2 leaf axils and covered with fine sand, once in 45 days.",Asked about management of red palm weevil in coconut,	Plant Protection	,NA,HORTICULTURE,KERALA,19,5,2024
0   ,Others,2024-05-20T12:34:04.987,Others,KANNUR,1177333,"Thankyou for your response
","AIF survey
",Government Schemes,NA,AGRICULTURE,KERALA,20,5,2024
0   ,Others,2024-03-20T12:05:44.62,Others,0   ,752779,ಇಂದು ನಿಮ್ಮ ತಾಲೂಕಿನಲ್ಲಿ ಮಳೆಯಾಗುವ ಸಾಧ್ಯತೆ ಇಲ್ಲ(0%). ಹೆಚ್ಚಿನ ಮಾಹಿತಿಗಾಗಿ ವರುಣ ಮಿತ್ರ ನಂಬರಿಗೆ ಕರೆ ಮಾಡಿ - 08067735999  ಮತ್ತು  9243345433.,Farmer asked query on Weather,Weather,NA,AGRICULTURE,KERALA,20,3,2024
0   ,Others,2024-05-23T16:43:17.203,Others,MALAPPURAM,1197052,Kindly call 18001801551 if have any queries related to agriculture.,Incomplete call,Training and Exposure Visits,NA,AGRICULTURE,KERALA,23,5,2024
0   ,Others,2024-05-23T19:44:51.017,Others,MALAPPURAM,1197084,--Kindly call 18001801551 if you have any queries related to agriculture.,INCOMPLETE CALL,Training and Exposure Visits,NA,AGRICULTURE,KERALA,23,5,2024
PERINTHALMANNA,Others,2024-05-24T10:08:49.517,Others,MALAPPURAM,1203459,"Kindly call 18001801551 if have any queries related to agriculture.
",Irrelevant call,Government Schemes,NA,AGRICULTURE,KERALA,24,5,2024
0   ,Others,2024-05-26T16:31:57.15,Others,MALAPPURAM,1216138,"Thank you for your response
",AIF survey,Government Schemes,NA,AGRICULTURE,KERALA,26,5,2024
Kalikavu,Fruits,2024-05-27T09:27:24.49,Banana,MALAPPURAM,1222127,Suggested to apply MOP along with factamfos to give potassium,Asked about application of factamfos for banana,Nutrient Management,NA,HORTICULTURE,KERALA,27,5,2024
0   ,Others,2024-05-27T11:45:47.397,Others,MALAPPURAM,1222136,Kindly call 18001801551 if you have any queries related to agriculture.,"
INCOMPLETE CALL
",Training and Exposure Visits,NA,AGRICULTURE,KERALA,27,5,2024
0   ,Others,2024-05-27T13:27:16.033,Others,MALAPPURAM,1222140,Kindly call 18001801551 if you have any queries related to agriculture.,"AIF survey
",Government Schemes,NA,AGRICULTURE,KERALA,27,5,2024
KONDOTTY,Plantation Crops,2024-05-31T09:07:18.61,Coconut,MALAPPURAM,1238655,"COCONUT Suggested to apply 500g lime , after 2 weeks apply 500g urea,750g rajphos,1kg potash",Asked about nutrient management in coconut,Nutrient Management,NA,HORTICULTURE,KERALA,31,5,2024
KONDOTTY,Plantation Crops,2024-05-31T09:15:20.757,Arecanut,MALAPPURAM,1238656,"Suggested to apply 250g lime, after 2 weeks apply 110g urea,120g rajphos and 120g potash",Asked about nutrient management in areca nut,Nutrient Management,NA,HORTICULTURE,KERALA,31,5,2024
0   ,Others,2024-05-31T12:05:44.133,Others,MALAPPURAM,1240286,Kindly call 18001801551 if have any queries related to agriculture.,Blank call,Training and Exposure Visits,NA,AGRICULTURE,KERALA,31,5,2024
0   ,Others,2024-05-31T12:15:36.017,Others,MALAPPURAM,1240291,Kindly call 18001801551 if have any queries related to agriculture.,Wrong party,Training and Exposure Visits,NA,AGRICULTURE,KERALA,31,5,2024
MALAPPURAM,Others,2024-05-31T12:43:41.767,Others,MALAPPURAM,1240267,Suggested that there is no official information regarding 17th installment of PM Kisan Samman Nidhi scheme,Asked about 17th installment of PM Kisan Samman Nidhi scheme,Government Schemes,NA,AGRICULTURE,KERALA,31,5,2024
0   ,Others,2024-05-31T12:51:22.477,Others,MALAPPURAM,1240300,Kindly call 18001801551 if have any queries related to agriculture.,Irrelevant call,Training and Exposure Visits,NA,AGRICULTURE,KERALA,31,5,2024
0   ,Others,2024-05-31T20:37:13.467,Others,MALAPPURAM,1242846,--Kindly call 18001801551 if you have any queries related to agriculture.,INCOMPLETE CALL,Training and Exposure Visits,NA,AGRICULTURE,KERALA,31,5,2024
EDAPPALLY,Vegetables,2024-05-02T18:40:19.557,Cowpea (Vegetable),ERNAKULAM,1052041,Suggested to apply minimum quantity of Ash and also spray Potassium nitrate 2g/L,Asked about the flower inducing techniques for cowpea.,Nutrient Management,NA,HORTICULTURE,KERALA,2,5,2024
0   ,Others,2024-05-03T16:32:04.907,Others,ERNAKULAM,1055160,--Kindly call 18001801551 if have any queries related to agriculture.,AIF SURVEY,Training and Exposure Visits,NA,AGRICULTURE,KERALA,3,5,2024
0   ,Others,2024-05-03T18:52:45.99,Others,ERNAKULAM,1058892,--Kindly call 18001801551 if you have any queries related to agriculture.,AIF survey,Government Schemes,NA,AGRICULTURE,KERALA,3,5,2024
0   ,Others,2024-05-03T19:13:50.71,Others,ERNAKULAM,1058895,--Kindly call 18001801551 if you have any queries related to agriculture.,INCOMPLETE CALL,Training and Exposure Visits,NA,AGRICULTURE,KERALA,3,5,2024
0   ,Others,2024-05-03T20:57:16.283,Others,ERNAKULAM,1058923,--Kindly call 18001801551 if have any queries related to agriculture.,AIF SURVEY,Training and Exposure Visits,NA,AGRICULTURE,KERALA,3,5,2024
ANGAMALI,Plantation Crops,2024-05-04T20:41:28.7,Arecanut,ERNAKULAM,1066357,Pits of size 60 x 60 x 60 cm are made for planting. The recommended spacing is 2.7 x 2.7m with north-south alignment. ,Asked about the pit size of Arecanut.,Field Preparation,NA,HORTICULTURE,KERALA,4,5,2024
0   ,Others,2024-05-05T08:23:46.413,Others,ERNAKULAM,1068494,-Kindly call 18001801551 if you have any queries related to agriculture.-,AIF SURVEY,Training and Exposure Visits,NA,AGRICULTURE,KERALA,5,5,2024
0   ,Others,2024-05-05T09:16:16.86,Others,ERNAKULAM,1068511,--Kindly call 18001801551 if you have any queries related to agriculture.,AIF SURVEY,Training and Exposure Visits,NA,AGRICULTURE,KERALA,5,5,2024
0   ,Others,2024-05-06T08:28:47.623,Others,ERNAKULAM,1073955,AIF Survey,AIF Survey,Government Schemes,NA,AGRICULTURE,KERALA,6,5,2024
ANGAMALI,Vegetables,2024-05-06T10:45:29.473,"Colocasia (Arvi, Arbi)",ERNAKULAM,1074158,"Suggested to contact CTCRI, Thiruvananthapuram 0471 25985514 Guest House, Thiruvananthapurm 0471 2592203",Asked about seeds availability of Colocasia,Seeds and Planting Material,NA,HORTICULTURE,KERALA,6,5,2024
0   ,Others,2024-05-06T15:23:53.367,Others,ERNAKULAM,1074089,"Thnakyou for your response
",AIF survey,Government Schemes,NA,AGRICULTURE,KERALA,6,5,2024
0   ,Others,2024-05-06T15:35:35.877,Others,ERNAKULAM,1074095,--Kindly call 18001801551 if you have any queries related to agriculture.,AIF survey,Government Schemes,NA,AGRICULTURE,KERALA,6,5,2024
0   ,Others,2024-05-06T15:52:21.36,Others,ERNAKULAM,1074108,"Thank you for your response
Kindly call 18001801551 if have any queries related to agriculture.","AIF survey
",Government Schemes,NA,AGRICULTURE,KERALA,6,5,2024
0   ,Others,2024-05-06T15:56:09.767,Others,ERNAKULAM,1074111,--Kindly call 18001801551 if you have any queries related to agriculture.,AIF survey,Government Schemes,NA,AGRICULTURE,KERALA,6,5,2024
0   ,Others,2024-05-06T16:26:44.343,Others,ERNAKULAM,1074119,--Kindly call 18001801551 if you have any queries related to agriculture.,AIF survey,Government Schemes,NA,AGRICULTURE,KERALA,6,5,2024
0   ,Others,2024-05-06T17:47:20.187,Others,ERNAKULAM,1074143,Kindly call 18001801551 if have any queries related to agriculture.,"AIF survey
",Government Schemes,NA,AGRICULTURE,KERALA,6,5,2024
0   ,Others,2024-05-07T08:42:14.94,Others,ERNAKULAM,1082057,Thank you for your response,AIF Survey,Government Schemes,NA,AGRICULTURE,KERALA,7,5,2024
0   ,Others,2024-05-07T10:18:27.08,Others,ERNAKULAM,1082092,"AIF survey
","AIF survey
",Government Schemes,NA,AGRICULTURE,KERALA,7,5,2024
0   ,Others,2024-05-07T11:25:26.913,Others,ERNAKULAM,1082126,"Thank you for your response
Kindly call 18001801551 if have any queries related to agriculture.","AIF survey
",Government Schemes,NA,AGRICULTURE,KERALA,7,5,2024
0   ,Others,2024-05-07T17:06:00.317,Others,ERNAKULAM,1082213,--Kindly call 18001801551 if you have any queries related to agriculture.,AIF survey,Government Schemes,NA,AGRICULTURE,KERALA,7,5,2024
0   ,Others,2024-05-08T18:25:01.21,Others,ERNAKULAM,1090448,"AIF survey
","AIF survey
",Government Schemes,NA,AGRICULTURE,KERALA,8,5,2024
ANGAMALI,Others,2024-05-08T18:48:24.303,Others,ERNAKULAM,1088841,"Weather forecast for Kottayam district, Kalady. There is only 86% chance for rainfall today and upcoming days. Today's maximum temperature is 37°C and minimum temperature is 27°C.Wind is expected to run at 18km/hr. Schedule agriculture operations as per the weather forecast.
",Farmer asked query on Weather,Weather,NA,AGRICULTURE,KERALA,8,5,2024
0   ,Others,2024-05-09T16:29:10.21,Others,ERNAKULAM,1098824,"Thankyou for your response
Kindly call 18001801551 if you have any queries related to agriculture.",AIF survey,Government Schemes,NA,AGRICULTURE,KERALA,9,5,2024
0   ,Others,2024-05-09T17:09:51.933,Others,ERNAKULAM,1098834,--Kindly call 18001801551 if you have any queries related to agriculture.,AIF survey,Government Schemes,NA,AGRICULTURE,KERALA,9,5,2024
0   ,Others,2024-05-10T07:38:59.477,Others,ERNAKULAM,1106316,"INCOMPLETE CALL
","INCOMPLETE CALL
",Government Schemes,NA,AGRICULTURE,KERALA,10,5,2024
0   ,Others,2024-05-10T15:44:34.153,Others,ERNAKULAM,1106390,--Kindly call 18001801551 if have any queries related to agriculture.,AIF survey,Government Schemes,NA,AGRICULTURE,KERALA,10,5,2024
0   ,Others,2024-05-10T15:45:32.477,Others,ERNAKULAM,1106391,--Kindly call 18001801551 if have any queries related to agriculture.,AIF survey,Government Schemes,NA,AGRICULTURE,KERALA,10,5,2024
ANGAMALI,Fruits,2024-05-11T07:50:01.03,Mango,ERNAKULAM,1113425,suggested to prune all the infested and webbed leaves and dumb it away from the mango.Then spray beuaveria bassiana 20 g per liter of water to the  leaves.,Asked about management of leaf webber in mango,	Plant Protection	,NA,HORTICULTURE,KERALA,11,5,2024
0   ,Others,2024-05-11T10:25:55.64,Others,ERNAKULAM,1113442,"Thank you for your response
Kindly call 18001801551 if have any queries related to agriculture.",AIF SURVEY,Training and Exposure Visits,NA,AGRICULTURE,KERALA,11,5,2024
0   ,Others,2024-05-11T10:31:23.923,Others,ERNAKULAM,1113445,Kindly call 18001801551 if have any queries related to agriculture.,AIF SURVEY,Training and Exposure Visits,NA,AGRICULTURE,KERALA,11,5,2024
0   ,Others,2024-05-11T11:58:57.433,Others,ERNAKULAM,1113452,"Thankyou for your response
","AIF survey
",Government Schemes,NA,AGRICULTURE,KERALA,11,5,2024
0   ,Others,2024-05-11T15:45:42.597,Others,ERNAKULAM,1113470,"Thankyou for your response
Kindly call 18001801551 if you have any queries related to agriculture.",AIF survey,Government Schemes,NA,AGRICULTURE,KERALA,11,5,2024
0   ,Others,2024-05-11T17:49:50.383,Others,ERNAKULAM,1113505,"Kindly call 18001801551 if have any queries related to agriculture.
","AIF survey
",Government Schemes,NA,AGRICULTURE,KERALA,11,5,2024
0   ,Others,2024-05-13T10:21:08.223,Others,ERNAKULAM,1128655,"Thankyou for your response
Kindly call 18001801551 if you have any queries related to agriculture.",AIF survey,Government Schemes,NA,AGRICULTURE,KERALA,13,5,2024
0   ,Others,2024-05-13T10:34:50.6,Others,ERNAKULAM,1128662,"Thank you for your response
Kindly call 18001801551 if have any queries related to agriculture.","AIF survey
",Training and Exposure Visits,NA,AGRICULTURE,KERALA,13,5,2024
KOTHAMANGALAM,Others,2024-05-13T15:21:50.25,Others,ERNAKULAM,1128621,"Kindly wait for further installments 
Registration number -KL284932593",Asked query related to PM KISAN,Government Schemes,NA,AGRICULTURE,KERALA,13,5,2024
0   ,Others,2024-05-14T12:53:25.6,Others,ERNAKULAM,1136362,"suggested to contact kerala forest research institute,contact no:1800425 4733
It is better to plant  Manlai vembu, Scientific name: Melia dubia. ",Asked about agroforestry,Market Information,NA,AGRICULTURE,KERALA,14,5,2024
ANGAMALI,Others,2024-05-14T20:30:44.87,African Sarson,ERNAKULAM,1134492,"Weather forecast for Angamaly, Kerala- There is a possibility for rainfall in the upcoming week. Tomorrow's expected maximum temperature is 33oC and minimum temperature is 25oC. Wind speed is likely to run at 10 km/hr. Schedule the agricultural operations as per the weather forecast.",Farmer asked query on Weather,Weather,NA,AGRICULTURE,KERALA,14,5,2024
KOTHAMANGALAM,Fruits,2024-05-14T20:40:58.017,Pineapple,ERNAKULAM,1136294,Suggested to dip rooting hormone few minutes ,Asked about rooting hormone application ,Nursery Management,NA,HORTICULTURE,KERALA,14,5,2024
0   ,Others,2024-05-15T11:48:27.953,Others,ERNAKULAM,1144026,Suggested to wait for some time,Asked about bhoomi tharam mattam,Government Schemes,NA,AGRICULTURE,KERALA,15,5,2024
VADAVUCODE,Plantation Crops,2024-05-15T12:37:28.78,Arecanut,ERNAKULAM,1144041,"ICAR-Central Plantation Crops Research Institute, Kudlu P.O., Kasaragod, Kerala - 671 124, Ph:  04994 232893, 232894, 232895, 232090, 232333
Regional Station, KAYAMKULAM (Estd.: 1947), Krishanpuram post, Kayamkulam, Alappuzha District, Kerala - 690 533, Ph: 0479-2442160/2442104
Regional Station, VITTAL (Estd.: 1956), Vittal, Dakshina Kannada District - 574 243, Karnataka, 08255-239222, 239238, 265289",Asked about availability of arecanut seedling,Seeds and Planting Material,NA,HORTICULTURE,KERALA,15,5,2024
VADAVUCODE,Others,2024-05-16T11:28:52.7,Others,ERNAKULAM,1151103,incomplete call,incomplete call,Government Schemes,NA,AGRICULTURE,KERALA,16,5,2024
PARAVUR,Fruits,2024-05-18T12:53:29.077,Citrus,ERNAKULAM,1164853,Suggested to spray potassium nitrate 5g/L.,Asked about the fruit induce fertilizer for Citrus.,Nutrient Management,NA,HORTICULTURE,KERALA,18,5,2024
0   ,Others,2024-05-18T17:47:14.27,Others,ERNAKULAM,1164906,"AIF survey
","AIF survey
",Government Schemes,NA,AGRICULTURE,KERALA,18,5,2024
0   ,Others,2024-05-18T17:53:36.053,Others,ERNAKULAM,1164908,"Thankyou for your response
","AIF survey
",Government Schemes,NA,AGRICULTURE,KERALA,18,5,2024
0   ,Others,2024-05-18T18:12:59.503,Others,ERNAKULAM,1164914,"AIF survey
","AIF survey
",Government Schemes,NA,AGRICULTURE,KERALA,18,5,2024
ANGAMALI,Others,2024-05-19T12:56:31.38,Others,ERNAKULAM,1169827,Weather forecast Kalady - There is 80% chance for rainfall today. Today's expected maximum temperature is  30°C and minimum temperature of 24°C and wind speed is likely to run at 5 kilometres per hour. Schedule the agricultural operations as per the weather forecast,Farmer asked query on Weather,Weather,NA,AGRICULTURE,KERALA,19,5,2024
ANGAMALI,Others,2024-05-21T17:43:26.917,Others,ERNAKULAM,1182593,Kindly call 18001801551 if you have any queries related to agriculture.,Farmer asked query on Weather,Weather,NA,AGRICULTURE,KERALA,21,5,2024
ANGAMALI,Others,2024-05-22T11:49:42.013,Others,ERNAKULAM,1190588,Kindly call 18001801551 if have any queries related to agriculture.,Blank call,Training and Exposure Visits,NA,AGRICULTURE,KERALA,22,5,2024
0   ,Others,2024-05-22T12:05:47.75,Others,ERNAKULAM,1190592,Kindly call 18001801551 if have any queries related to agriculture.,Incomplete call,Training and Exposure Visits,NA,AGRICULTURE,KERALA,22,5,2024
0   ,Others,2024-05-22T12:07:28.84,Others,ERNAKULAM,1190633,Kindly call 18001801551 if have any queries related to agriculture.,Blank call,Training and Exposure Visits,NA,AGRICULTURE,KERALA,22,5,2024
MUVATTUPUZHA,Others,2024-05-24T08:42:15.963,Others,ERNAKULAM,1203521,Suggested to apply lime at two weeks ahead of fertilizer application.,Asked about lime application to plants,Nutrient Management,NA,AGRICULTURE,KERALA,24,5,2024
0   ,Others,2024-05-24T10:20:42.24,Others,ERNAKULAM,1203481,"Kindly call 18001801551 if have any queries related to agriculture.
",Incomplete call,Training and Exposure Visits,NA,AGRICULTURE,KERALA,24,5,2024
0   ,Others,2024-05-24T11:29:24.223,Others,ERNAKULAM,1203496,Kindly call 18001801551 if have any queries related to agriculture.,Incomplete cal,Training and Exposure Visits,NA,AGRICULTURE,KERALA,24,5,2024
0   ,Others,2024-05-24T17:35:12.967,Others,ERNAKULAM,1203511,Kindly call 18001801551 if have any queries related to agriculture.,WRONG NUMBER.,Training and Exposure Visits,NA,AGRICULTURE,KERALA,24,5,2024
MUVATTUPUZHA,Others,2024-05-27T09:24:52.27,Others,ERNAKULAM,1222112,Suggested to apply trichiderma  with poultry manure,Asked about application trichoderma with poultry manure,Nutrient Management,NA,AGRICULTURE,KERALA,27,5,2024
ANGAMALI,Others,2024-05-28T06:50:11.833,Others,ERNAKULAM,1226115,Suggested to wait for 17th installment ,Asked about PM Kisan ,Government Schemes,NA,AGRICULTURE,KERALA,28,5,2024
ANGAMALI,Others,2024-05-28T10:48:49.36,Others,ERNAKULAM,1227177,"Suggested Weather forecast for kalady There is 100% chance for rainfall today. Today's expected maximum temperature is  29°C and minimum temperature 24°C and the wind is likely to run at 13 kilometers per hour. Avoid irrigation as per the weather forecast.
",Farmer asked query on Weather,Weather,NA,AGRICULTURE,KERALA,28,5,2024
